Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance Gls,Performance Ast,Performance PK,Performance PKatt,Performance Sh,Performance SoT,Performance CrdY,Performance CrdR,Performance Touches,Performance Tkl,Performance Int,Performance Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries_x,Carries PrgC_x,Take-Ons Att_x,Take-Ons Succ_x,Report,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att_y,Take-Ons Succ_y,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries_y,Carries TotDist,Carries PrgDist,Carries PrgC_y,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,team,player_name,player_id
2025-01-25,Sat,Matchweek 23,Away,L 1–4,Ipswich Town,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,46,1,0,0,0.0,0.0,0.0,0,0,33,39,84.6,1,19,0,0,0,Match Report,33,39,84.6,687,398,15,15,100.0,12,13,92.3,6,11,54.5,0,0.0,0.0,0,2,0,0,1,39,32,7,1,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,22,37,9,0,0,46,0,0,,0,,19,63,30,0,0,0,0,0,28,0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,7,0,Ipswich Town,Dara-OShea,1d042188
2025-02-01,Sat,Matchweek 24,Home,L 1–2,Ipswich Town,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,82,1,1,2,0.0,0.0,0.0,0,0,56,69,81.2,3,33,0,0,0,Match Report,56,69,81.2,1218,554,13,18,72.2,36,40,90.0,7,10,70.0,0,0.0,0.0,0,3,0,0,3,69,62,7,5,0,0,0,2,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,17,48,33,1,1,82,0,0,,0,,33,199,132,0,0,0,0,0,51,0,1,0,1,0,0,0,0,,0,2,2,0,1,2,8,0,Ipswich Town,Dara-OShea,1d042188
2025-02-15,Sat,Matchweek 25,Away,D 1–1,Ipswich Town,Aston Villa,Y*,CB,90,0,0,0,0,0,0,0,0,39,3,1,2,0.0,0.0,0.0,1,0,13,21,61.9,0,13,0,0,0,Match Report,13,21,61.9,321,138,2,4,50.0,9,13,69.2,2,3,66.7,0,0.0,0.0,0,1,0,0,0,21,17,3,0,0,1,0,3,0,0,0,0,13,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,39,14,28,10,1,0,39,0,0,,0,,13,80,44,0,0,0,0,0,16,0,3,0,2,1,0,1,4,25.0,3,2,2,0,1,4,11,0,Ipswich Town,Dara-OShea,1d042188
2025-02-22,Sat,Matchweek 26,Home,L 1–4,Ipswich Town,Tottenham,Y*,"RB,CB",90,0,0,0,0,1,0,0,0,47,4,1,1,0.0,0.0,0.0,1,0,33,41,80.5,2,26,0,0,0,Match Report,33,41,80.5,734,304,9,12,75.0,20,23,87.0,4,6,66.7,0,0.0,0.0,0,5,0,0,2,41,39,2,0,0,0,0,2,0,0,0,0,33,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47,2,25,19,4,2,47,0,0,,0,,26,130,52,0,0,0,0,0,31,0,4,4,2,1,1,2,2,100.0,0,1,1,0,1,5,1,0,Ipswich Town,Dara-OShea,1d042188
2025-02-26,Wed,Matchweek 27,Away,L 2–3,Ipswich Town,Manchester Utd,Y,CB,90,0,0,0,0,0,0,1,0,77,0,1,2,0.0,0.0,0.0,2,0,57,66,86.4,3,49,0,0,0,Match Report,57,66,86.4,1227,464,10,11,90.9,40,45,88.9,6,7,85.7,0,0.0,0.0,1,7,0,0,3,66,63,3,2,0,0,0,1,0,0,0,0,57,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,77,11,36,38,3,1,77,0,0,,0,,49,267,160,0,1,0,0,0,52,2,0,0,0,0,0,0,0,,0,2,2,0,1,1,8,1,Ipswich Town,Dara-OShea,1d042188
2025-03-08,Sat,Matchweek 28,Away,L 0–1,Ipswich Town,Crystal Palace,Y*,"RB,CB",90,0,0,0,0,0,0,0,0,55,0,1,3,0.0,0.0,0.0,0,0,30,44,68.2,2,13,0,0,0,Match Report,30,44,68.2,624,312,6,8,75.0,20,29,69.0,4,7,57.1,0,0.0,0.0,0,1,0,0,2,44,31,13,1,0,0,0,12,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,8,25,26,4,1,55,0,0,,0,,13,74,30,0,0,0,1,0,21,0,0,0,0,0,0,0,2,0.0,2,3,2,1,1,1,5,0,Ipswich Town,Dara-OShea,1d042188
2025-03-15,Sat,Matchweek 29,Home,L 2–4,Ipswich Town,Nott'ham Forest,Y*,RB,90,0,1,0,0,0,0,0,0,60,1,1,1,0.0,0.0,0.0,2,1,40,50,80.0,4,14,0,0,0,Match Report,40,50,80.0,766,310,17,19,89.5,19,23,82.6,4,8,50.0,1,0.0,0.1,1,2,1,1,4,50,41,9,1,0,0,1,8,0,0,0,0,40,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,60,1,26,27,7,2,60,0,0,,0,,14,48,17,0,0,0,0,1,30,0,1,1,1,0,0,1,2,50.0,1,1,1,0,1,2,3,0,Ipswich Town,Dara-OShea,1d042188
2025-04-02,Wed,Matchweek 30,Away,W 2–1,Ipswich Town,Bournemouth,Y,CB,90,0,0,0,0,1,0,0,0,53,1,1,6,0.0,0.0,0.0,0,0,17,28,60.7,0,20,0,0,0,Match Report,17,28,60.7,366,237,7,7,100.0,8,11,72.7,2,9,22.2,0,0.0,0.0,0,2,0,0,0,28,27,1,1,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,25,47,5,1,1,53,0,0,,0,,20,48,21,0,0,0,1,0,24,0,1,1,1,0,0,1,1,100.0,0,6,5,1,1,2,14,0,Ipswich Town,Dara-OShea,1d042188
2025-04-05,Sat,Matchweek 31,Home,L 1–2,Ipswich Town,Wolves,Y,CB,90,0,1,0,0,2,0,0,0,70,1,1,2,0.2,0.2,0.5,1,1,41,51,80.4,4,17,0,0,0,Match Report,41,51,80.4,923,389,8,11,72.7,25,27,92.6,8,13,61.5,1,0.5,0.4,1,2,0,0,4,51,50,1,1,0,1,0,0,0,0,0,0,41,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,70,13,37,27,6,4,70,0,0,,0,,17,108,56,0,0,0,0,0,40,2,1,0,1,0,0,0,0,,0,2,2,0,1,2,10,0,Ipswich Town,Dara-OShea,1d042188
2025-04-13,Sun,Matchweek 32,Away,D 2–2,Ipswich Town,Chelsea,Y,CB,90,0,0,0,0,2,0,0,0,37,0,1,3,0.1,0.1,0.0,0,0,14,20,70.0,2,14,0,0,0,Match Report,14,20,70.0,324,140,3,3,100.0,6,8,75.0,5,9,55.6,0,0.0,0.0,0,2,0,0,2,20,20,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,14,27,9,3,1,37,0,0,,0,,14,79,38,0,0,0,1,0,17,1,0,0,0,0,0,0,1,0.0,1,3,2,1,1,1,11,0,Ipswich Town,Dara-OShea,1d042188
