Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance Gls,Performance Ast,Performance PK,Performance PKatt,Performance Sh,Performance SoT,Performance CrdY,Performance CrdR,Performance Touches,Performance Tkl,Performance Int,Performance Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries_x,Carries PrgC_x,Take-Ons Att_x,Take-Ons Succ_x,Report,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att_y,Take-Ons Succ_y,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries_y,Carries TotDist,Carries PrgDist,Carries PrgC_y,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,team,player_name,player_id
2025-01-15,Wed,Matchweek 21,Away,L 1–2,Tottenham,Arsenal,Y,RB,90,0,0,0,0,2,0,0,0,62,1,0,0,0.0,0.0,0.1,3,0,37,51,72.5,6,14,2,0,0,Match Report,37,51,72.5,730,341,16,18,88.9,16,20,80.0,5,13,38.5,0,0.1,0.1,1,4,0,0,6,51,40,11,1,0,0,6,8,2,0,2,0,37,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,62,6,24,15,23,2,62,0,0,,0,,14,109,60,2,0,1,1,0,36,3,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,6,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2025-01-19,Sun,Matchweek 22,Away,L 2–3,Tottenham,Everton,Y,"RB,WB",90,0,0,0,0,0,0,0,0,80,3,1,0,0.0,0.0,0.0,1,0,51,69,73.9,11,34,1,2,1,Match Report,51,69,73.9,855,311,22,25,88.0,26,29,89.7,2,8,25.0,0,0.0,0.0,0,5,2,0,11,69,55,14,2,0,0,3,10,2,0,2,0,51,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80,3,19,31,30,0,80,2,1,50.0,1,50.0,34,163,104,1,0,0,1,0,49,9,3,2,1,1,1,2,2,100.0,0,0,0,0,1,4,3,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2025-01-26,Sun,Matchweek 23,Home,L 1–2,Tottenham,Leicester City,Y,RB,90,0,1,0,0,5,2,0,0,102,2,1,0,0.2,0.2,0.5,8,1,68,94,72.3,7,63,5,2,2,Match Report,68,94,72.3,1258,559,36,43,83.7,21,27,77.8,11,20,55.0,1,0.5,0.5,2,8,6,3,7,94,77,15,4,0,2,12,9,2,0,2,0,68,2,3,8,5,0,2,1,0,0,1,1,0,0,0,0,0,102,3,28,42,34,2,102,2,2,100.0,0,0.0,63,248,134,5,0,1,0,0,62,5,2,2,2,0,0,2,4,50.0,2,0,0,0,1,3,2,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2025-02-02,Sun,Matchweek 24,Away,W 2–0,Tottenham,Brentford,Y,RB,90,0,0,0,0,1,0,0,0,72,6,3,2,0.0,0.0,0.0,0,0,34,51,66.7,3,41,1,1,0,Match Report,34,51,66.7,620,173,10,13,76.9,20,28,71.4,3,8,37.5,0,0.0,0.0,0,4,0,0,3,51,44,7,1,1,0,2,6,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,7,33,33,6,1,72,1,0,0.0,1,100.0,41,212,120,1,0,0,0,0,37,3,6,3,5,1,0,5,10,50.0,5,2,2,0,3,9,7,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2025-02-16,Sun,Matchweek 25,Home,W 1–0,Tottenham,Manchester Utd,Y,RB,90,0,0,0,0,0,0,0,0,73,4,3,3,0.0,0.0,0.1,4,0,44,60,73.3,5,34,0,3,1,Match Report,44,60,73.3,740,347,26,32,81.3,12,16,75.0,5,10,50.0,0,0.1,0.1,3,4,2,1,5,60,46,14,2,0,0,10,7,5,0,4,0,44,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,73,3,15,28,30,2,73,3,1,33.3,2,66.7,34,126,39,0,0,0,0,1,37,4,4,2,2,2,0,2,2,100.0,0,3,0,3,3,7,2,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2025-02-22,Sat,Matchweek 26,Away,W 4–1,Tottenham,Ipswich Town,N,RB,26,0,0,0,0,0,0,0,0,19,1,0,1,0.0,0.0,0.0,0,0,11,14,78.6,1,10,0,0,0,Match Report,11,14,78.6,171,51,5,5,100.0,6,7,85.7,0,2,0.0,0,0.0,0.0,0,0,0,0,1,14,13,1,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,8,8,3,0,19,0,0,,0,,10,47,28,0,0,0,1,0,11,1,1,1,0,1,0,0,0,,0,1,1,0,0,1,1,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2025-02-26,Wed,Matchweek 27,Home,L 0–1,Tottenham,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,76,2,3,0,0.0,0.0,0.3,6,0,57,67,85.1,1,48,1,1,0,Match Report,57,67,85.1,1027,295,22,26,84.6,28,28,100.0,7,12,58.3,0,0.3,0.3,4,2,2,2,1,67,51,16,4,0,0,6,11,1,0,1,0,57,0,2,6,2,3,0,0,1,0,0,0,0,0,0,0,0,76,5,24,32,20,1,76,1,0,0.0,1,100.0,48,188,78,1,1,0,1,0,43,3,2,1,1,1,0,2,3,66.7,1,0,0,0,3,5,3,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2025-03-09,Sun,Matchweek 28,Home,D 2–2,Tottenham,Bournemouth,Y,RB,86,0,0,0,0,0,0,0,0,79,2,1,1,0.0,0.0,0.1,3,0,45,69,65.2,0,38,3,2,0,Match Report,45,69,65.2,806,439,23,27,85.2,18,26,69.2,4,10,40.0,0,0.1,0.2,3,0,1,1,0,69,50,19,5,0,0,9,11,3,1,2,0,45,0,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,79,5,26,32,21,1,79,2,0,0.0,2,100.0,38,127,49,3,0,1,1,0,41,3,2,2,0,2,0,1,1,100.0,0,1,1,0,1,3,1,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2025-03-16,Sun,Matchweek 29,Away,L 0–2,Tottenham,Fulham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Tottenham Hotspur,Pedro-Porro,27d0a506
2025-04-03,Thu,Matchweek 30,Away,L 0–1,Tottenham,Chelsea,N,RB,3,0,0,0,0,0,0,1,0,14,0,0,0,0.0,0.0,0.0,0,0,9,13,69.2,1,6,0,0,0,Match Report,9,13,69.2,137,67,4,4,100.0,2,2,100.0,1,3,33.3,0,0.0,0.0,0,1,0,0,1,13,9,4,0,0,0,4,2,2,1,1,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,8,6,0,14,0,0,,0,,6,21,12,0,0,0,0,0,8,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Tottenham Hotspur,Pedro-Porro,27d0a506
