element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,team_id,element_type,first_name,second_name,web_name,team,short_name,opponent_id,opponent,opponent_short_name,position
631,70,6,1,True,2025-10-05T13:00:00Z,1,1,7,False,30,0,0,0,1,0,0,0,0,0,0,0,4,15.4,1.1,0.0,1.7,6,3,1,7,0.0,0.0,0.0,0.0,0.45,45,-2859,31699,871,3730,631,20,2,Emmanuel,Agbadou,Agbadou,Wolves,WOL,6,Brighton,BHA,DEF
631,78,17,0,False,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-3495,28646,777,4272,631,20,2,Emmanuel,Agbadou,Agbadou,Wolves,WOL,17,Sunderland,SUN,DEF
632,7,13,-1,True,2025-08-16T16:30:00Z,0,4,1,False,90,0,0,0,4,0,0,0,1,0,0,0,-1,9.8,5.9,0.0,1.6,2,6,3,5,1.0,0.0,0.01,0.01,2.47,45,0,18592,0,0,632,20,2,Matt,Doherty,Doherty,Wolves,WOL,13,Man City,MCI,DEF
632,12,4,1,False,2025-08-23T14:00:00Z,1,0,2,False,90,0,0,0,1,0,0,0,1,0,0,0,5,19.2,1.8,0.0,2.1,6,2,3,9,1.0,0.0,0.02,0.02,1.29,45,-952,20599,1050,2002,632,20,2,Matt,Doherty,Doherty,Wolves,WOL,4,Bournemouth,BOU,DEF
632,30,9,0,True,2025-08-30T14:00:00Z,2,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-1571,19760,657,2228,632,20,2,Matt,Doherty,Doherty,Wolves,WOL,9,Everton,EVE,DEF
632,39,15,0,False,2025-09-13T14:00:00Z,1,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-2047,18214,247,2294,632,20,2,Matt,Doherty,Doherty,Wolves,WOL,15,Newcastle,NEW,DEF
632,50,11,0,True,2025-09-20T14:00:00Z,1,3,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-1092,17597,504,1596,632,20,2,Matt,Doherty,Doherty,Wolves,WOL,11,Leeds,LEE,DEF
632,60,18,0,False,2025-09-27T19:00:00Z,1,1,6,False,45,0,0,0,0,0,0,0,1,0,0,0,-2,1.2,1.4,4.0,0.7,2,1,1,3,1.0,0.07,0.01,0.08,0.68,44,-1272,16584,340,1612,632,20,2,Matt,Doherty,Doherty,Wolves,WOL,18,Spurs,TOT,DEF
632,70,6,0,True,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-904,15851,314,1218,632,20,2,Matt,Doherty,Doherty,Wolves,WOL,6,Brighton,BHA,DEF
632,78,17,2,False,2025-10-18T14:00:00Z,2,0,8,False,66,0,0,0,1,0,0,0,0,0,0,0,13,19.2,12.7,0.0,3.2,8,2,1,9,1.0,0.0,0.01,0.01,0.65,44,-1911,13969,88,1999,632,20,2,Matt,Doherty,Doherty,Wolves,WOL,17,Sunderland,SUN,DEF
633,7,13,1,True,2025-08-16T16:30:00Z,0,4,1,False,18,0,0,0,1,0,0,0,0,0,0,0,0,4.4,11.1,6.0,2.2,1,2,0,1,0.0,0.0,0.01,0.01,0.24,45,0,7781,0,0,633,20,2,Hugo,Bueno López,H.Bueno,Wolves,WOL,13,Man City,MCI,DEF
633,12,4,0,False,2025-08-23T14:00:00Z,1,0,2,False,45,0,0,0,0,0,0,0,1,0,0,0,3,5.6,18.7,5.0,2.9,2,1,1,3,0.0,0.06,0.1,0.16,0.57,45,41,9303,840,799,633,20,2,Hugo,Bueno López,H.Bueno,Wolves,WOL,4,Bournemouth,BOU,DEF
633,30,9,1,True,2025-08-30T14:00:00Z,2,3,3,False,74,0,0,0,3,0,0,0,0,0,0,0,6,22.0,20.5,14.0,5.7,4,4,5,9,1.0,0.0,0.04,0.04,1.84,45,-1349,8345,188,1537,633,20,2,Hugo,Bueno López,H.Bueno,Wolves,WOL,9,Everton,EVE,DEF
633,39,15,4,False,2025-09-13T14:00:00Z,1,0,4,False,90,0,0,0,1,0,0,0,0,0,0,0,11,29.6,29.8,8.0,6.7,5,4,6,11,1.0,0.0,0.11,0.11,1.55,45,-1274,7138,53,1327,633,20,2,Hugo,Bueno López,H.Bueno,Wolves,WOL,15,Newcastle,NEW,DEF
633,50,11,1,True,2025-09-20T14:00:00Z,1,3,5,False,45,0,0,0,0,0,0,0,0,0,0,0,12,20.0,52.5,0.0,7.3,0,3,1,1,0.0,0.0,0.27,0.27,0.07,44,930,8661,1332,402,633,20,2,Hugo,Bueno López,H.Bueno,Wolves,WOL,11,Leeds,LEE,DEF
633,60,18,2,False,2025-09-27T19:00:00Z,1,1,6,False,90,0,0,0,1,0,0,0,0,0,0,0,16,25.8,6.1,17.0,4.9,5,6,4,9,1.0,0.08,0.01,0.09,0.87,44,-425,8126,311,736,633,20,2,Hugo,Bueno López,H.Bueno,Wolves,WOL,18,Spurs,TOT,DEF
633,70,6,8,True,2025-10-05T13:00:00Z,1,1,7,False,76,0,0,1,0,0,0,0,0,0,0,2,23,16.6,25.2,0.0,4.2,2,1,2,4,1.0,0.0,0.2,0.2,0.94,44,528,8916,962,434,633,20,2,Hugo,Bueno López,H.Bueno,Wolves,WOL,6,Brighton,BHA,DEF
633,78,17,1,False,2025-10-18T14:00:00Z,2,0,8,False,90,0,0,0,2,0,0,0,0,0,0,0,9,20.8,38.0,4.0,6.3,3,3,1,4,1.0,0.0,0.3,0.3,0.65,44,2355,11787,3127,772,633,20,2,Hugo,Bueno López,H.Bueno,Wolves,WOL,17,Sunderland,SUN,DEF
634,7,13,0,True,2025-08-16T16:30:00Z,0,4,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,5032,0,0,634,20,2,Yerson,Mosquera Valdelamar,Mosquera,Wolves,WOL,13,Man City,MCI,DEF
634,12,4,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-605,5972,197,802,634,20,2,Yerson,Mosquera Valdelamar,Mosquera,Wolves,WOL,4,Bournemouth,BOU,DEF
634,30,9,0,True,2025-08-30T14:00:00Z,2,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-685,5837,133,818,634,20,2,Yerson,Mosquera Valdelamar,Mosquera,Wolves,WOL,9,Everton,EVE,DEF
634,39,15,2,False,2025-09-13T14:00:00Z,1,0,4,False,65,0,0,0,1,0,0,0,0,0,0,0,4,11.8,0.2,0.0,1.2,5,2,1,6,1.0,0.0,0.0,0.0,1.35,44,-339,6028,293,632,634,20,2,Yerson,Mosquera Valdelamar,Mosquera,Wolves,WOL,15,Newcastle,NEW,DEF
634,50,11,1,True,2025-09-20T14:00:00Z,1,3,5,False,71,0,0,0,3,0,0,0,0,0,0,0,5,7.4,0.3,21.0,2.9,1,7,2,3,1.0,0.05,0.0,0.05,0.48,44,74,6361,410,336,634,20,2,Yerson,Mosquera Valdelamar,Mosquera,Wolves,WOL,11,Leeds,LEE,DEF
634,60,18,0,False,2025-09-27T19:00:00Z,1,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-230,6214,165,395,634,20,2,Yerson,Mosquera Valdelamar,Mosquera,Wolves,WOL,18,Spurs,TOT,DEF
634,70,6,1,True,2025-10-05T13:00:00Z,1,1,7,False,1,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,0.0,0.1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,44,-198,6202,127,325,634,20,2,Yerson,Mosquera Valdelamar,Mosquera,Wolves,WOL,6,Brighton,BHA,DEF
634,78,17,0,False,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-159,6332,137,296,634,20,2,Yerson,Mosquera Valdelamar,Mosquera,Wolves,WOL,17,Sunderland,SUN,DEF
635,7,13,1,True,2025-08-16T16:30:00Z,0,4,1,False,17,0,0,0,1,0,0,0,0,0,0,0,-1,2.2,1.0,4.0,0.7,0,0,1,1,0.0,0.0,0.0,0.0,0.24,45,0,7112,0,0,635,20,2,Rodrigo,Martins Gomes,R.Gomes,Wolves,WOL,13,Man City,MCI,DEF
635,12,4,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-117,9086,664,781,635,20,2,Rodrigo,Martins Gomes,R.Gomes,Wolves,WOL,4,Bournemouth,BOU,DEF
635,30,9,7,True,2025-08-30T14:00:00Z,2,3,3,False,27,1,0,0,0,0,0,0,0,0,0,0,16,32.2,1.2,27.0,6.0,1,3,1,2,0.0,0.37,0.01,0.38,0.18,45,-1181,8395,192,1373,635,20,2,Rodrigo,Martins Gomes,R.Gomes,Wolves,WOL,9,Everton,EVE,DEF
635,39,15,2,False,2025-09-13T14:00:00Z,1,0,4,False,76,0,0,0,1,0,0,0,0,0,0,0,9,10.2,1.3,27.0,3.9,5,4,2,7,1.0,0.26,0.0,0.26,1.38,45,322,9556,997,675,635,20,2,Rodrigo,Martins Gomes,R.Gomes,Wolves,WOL,15,Newcastle,NEW,DEF
635,50,11,0,True,2025-09-20T14:00:00Z,1,3,5,False,45,0,0,0,3,0,0,0,0,0,0,0,-4,7.2,16.3,6.0,3.0,1,0,2,3,1.0,0.03,0.13,0.16,0.42,45,3770,14978,4620,850,635,20,2,Rodrigo,Martins Gomes,R.Gomes,Wolves,WOL,11,Leeds,LEE,DEF
635,60,18,0,False,2025-09-27T19:00:00Z,1,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-1771,12171,415,2186,635,20,2,Rodrigo,Martins Gomes,R.Gomes,Wolves,WOL,18,Spurs,TOT,DEF
635,70,6,0,True,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-750,11705,271,1021,635,20,2,Rodrigo,Martins Gomes,R.Gomes,Wolves,WOL,6,Brighton,BHA,DEF
635,78,17,2,False,2025-10-18T14:00:00Z,2,0,8,False,76,0,0,0,1,0,0,0,0,0,0,0,1,1.4,4.1,10.0,1.6,2,3,0,2,1.0,0.06,0.05,0.11,0.65,45,-602,11497,385,987,635,20,2,Rodrigo,Martins Gomes,R.Gomes,Wolves,WOL,17,Sunderland,SUN,DEF
636,7,13,0,True,2025-08-16T16:30:00Z,0,4,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,4913,0,0,636,20,2,Santiago,Ignacio Bueno,S.Bueno,Wolves,WOL,13,Man City,MCI,DEF
636,12,4,1,False,2025-08-23T14:00:00Z,1,0,2,False,34,0,0,0,0,0,0,0,0,0,0,0,6,12.0,0.2,0.0,1.2,2,1,2,4,0.0,0.0,0.0,0.0,0.46,45,-570,5492,108,678,636,20,2,Santiago,Ignacio Bueno,S.Bueno,Wolves,WOL,4,Bournemouth,BOU,DEF
636,30,9,3,True,2025-08-30T14:00:00Z,2,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,4,21.8,19.2,2.0,4.3,8,3,2,10,1.0,0.0,0.05,0.05,1.93,45,-457,5422,88,545,636,20,2,Santiago,Ignacio Bueno,S.Bueno,Wolves,WOL,9,Everton,EVE,DEF
636,39,15,0,False,2025-09-13T14:00:00Z,1,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-221,5539,122,343,636,20,2,Santiago,Ignacio Bueno,S.Bueno,Wolves,WOL,15,Newcastle,NEW,DEF
636,50,11,0,True,2025-09-20T14:00:00Z,1,3,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-172,5597,188,360,636,20,2,Santiago,Ignacio Bueno,S.Bueno,Wolves,WOL,11,Leeds,LEE,DEF
636,60,18,12,False,2025-09-27T19:00:00Z,1,1,6,False,90,1,0,0,1,0,0,0,0,0,0,2,32,61.8,11.2,37.0,11.0,7,3,8,15,1.0,0.75,0.01,0.76,0.87,44,-330,5383,68,398,636,20,2,Santiago,Ignacio Bueno,S.Bueno,Wolves,WOL,18,Spurs,TOT,DEF
636,70,6,1,True,2025-10-05T13:00:00Z,1,1,7,False,90,0,0,0,1,0,0,0,1,0,0,0,4,9.2,0.7,0.0,1.0,4,2,2,6,1.0,0.0,0.01,0.01,1.15,44,3085,9204,3671,586,636,20,2,Santiago,Ignacio Bueno,S.Bueno,Wolves,WOL,6,Brighton,BHA,DEF
636,78,17,1,False,2025-10-18T14:00:00Z,2,0,8,False,90,0,0,0,2,0,0,0,0,0,0,0,9,21.4,12.3,8.0,4.2,4,0,4,8,1.0,0.0,0.36,0.36,0.65,44,1168,10601,2168,1000,636,20,2,Santiago,Ignacio Bueno,S.Bueno,Wolves,WOL,17,Sunderland,SUN,DEF
637,7,13,0,True,2025-08-16T16:30:00Z,0,4,1,False,90,0,0,0,4,0,0,0,0,0,0,0,0,14.6,10.8,0.0,2.5,2,4,2,4,1.0,0.0,0.0,0.0,2.47,45,0,16594,0,0,637,20,2,Toti,Gomes,Toti,Wolves,WOL,13,Man City,MCI,DEF
637,12,4,-2,False,2025-08-23T14:00:00Z,1,0,2,False,48,0,0,0,1,0,0,0,0,1,0,0,-9,7.6,0.6,0.0,0.8,6,2,0,6,1.0,0.0,0.0,0.0,0.72,45,-968,17890,882,1850,637,20,2,Toti,Gomes,Toti,Wolves,WOL,4,Bournemouth,BOU,DEF
637,30,9,3,True,2025-08-30T14:00:00Z,2,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,9,27.8,11.8,8.0,4.8,6,6,5,11,1.0,0.03,0.01,0.04,1.93,45,-2521,16163,475,2996,637,20,2,Toti,Gomes,Toti,Wolves,WOL,9,Everton,EVE,DEF
637,39,15,2,False,2025-09-13T14:00:00Z,1,0,4,False,90,0,0,0,1,0,0,0,0,0,0,0,11,15.4,2.0,19.0,3.6,4,8,0,4,1.0,0.01,0.01,0.02,1.55,44,-964,15763,479,1443,637,20,2,Toti,Gomes,Toti,Wolves,WOL,15,Newcastle,NEW,DEF
637,50,11,1,True,2025-09-20T14:00:00Z,1,3,5,False,71,0,0,0,3,0,0,0,0,0,0,0,5,9.2,1.3,0.0,1.1,2,2,0,2,1.0,0.0,0.01,0.01,0.48,44,-35,16188,930,965,637,20,2,Toti,Gomes,Toti,Wolves,WOL,11,Leeds,LEE,DEF
637,60,18,1,False,2025-09-27T19:00:00Z,1,1,6,False,1,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.06,44,-1044,15220,301,1345,637,20,2,Toti,Gomes,Toti,Wolves,WOL,18,Spurs,TOT,DEF
637,70,6,0,True,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-830,14586,153,983,637,20,2,Toti,Gomes,Toti,Wolves,WOL,6,Brighton,BHA,DEF
637,78,17,0,False,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,43,-1327,13321,156,1483,637,20,2,Toti,Gomes,Toti,Wolves,WOL,17,Sunderland,SUN,DEF
638,7,13,1,True,2025-08-16T16:30:00Z,0,4,1,False,72,0,0,0,3,0,0,0,0,0,0,0,0,17.6,19.8,0.0,3.7,5,2,2,7,1.0,0.0,0.14,0.14,2.22,40,0,225356,0,0,638,20,2,Ki-Jana,Hoever,Hoever,Wolves,WOL,13,Man City,MCI,DEF
638,12,4,1,False,2025-08-23T14:00:00Z,1,0,2,False,34,0,0,0,1,0,0,0,0,0,0,0,1,5.2,14.4,2.0,2.2,1,0,0,1,1.0,0.0,0.1,0.1,0.63,40,1048,250342,17209,16161,638,20,2,Ki-Jana,Hoever,Hoever,Wolves,WOL,4,Bournemouth,BOU,DEF
638,30,9,0,True,2025-08-30T14:00:00Z,2,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-36233,206554,3254,39487,638,20,2,Ki-Jana,Hoever,Hoever,Wolves,WOL,9,Everton,EVE,DEF
638,39,15,0,False,2025-09-13T14:00:00Z,1,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-40847,171449,672,41519,638,20,2,Ki-Jana,Hoever,Hoever,Wolves,WOL,15,Newcastle,NEW,DEF
638,50,11,0,True,2025-09-20T14:00:00Z,1,3,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-20444,153574,82,20526,638,20,2,Ki-Jana,Hoever,Hoever,Wolves,WOL,11,Leeds,LEE,DEF
638,60,18,0,False,2025-09-27T19:00:00Z,1,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-14132,140359,816,14948,638,20,2,Ki-Jana,Hoever,Hoever,Wolves,WOL,18,Spurs,TOT,DEF
638,70,6,0,True,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-9073,132101,495,9568,638,20,2,Ki-Jana,Hoever,Hoever,Wolves,WOL,6,Brighton,BHA,DEF
638,78,17,1,False,2025-10-18T14:00:00Z,2,0,8,False,23,0,0,0,1,0,0,0,0,0,0,0,3,10.0,4.6,7.0,2.2,3,2,0,3,0.0,0.02,0.01,0.03,0.0,40,-8280,124861,508,8788,638,20,2,Ki-Jana,Hoever,Hoever,Wolves,WOL,17,Sunderland,SUN,DEF
639,7,13,0,True,2025-08-16T16:30:00Z,0,4,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,1665,0,0,639,20,2,Bastien,Meupiyou Menadjou,Meupiyou,Wolves,WOL,13,Man City,MCI,DEF
639,12,4,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-226,1420,0,226,639,20,2,Bastien,Meupiyou Menadjou,Meupiyou,Wolves,WOL,4,Bournemouth,BOU,DEF
639,30,9,0,True,2025-08-30T14:00:00Z,2,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-154,1260,0,154,639,20,2,Bastien,Meupiyou Menadjou,Meupiyou,Wolves,WOL,9,Everton,EVE,DEF
639,39,15,0,False,2025-09-13T14:00:00Z,1,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-125,1150,0,125,639,20,2,Bastien,Meupiyou Menadjou,Meupiyou,Wolves,WOL,15,Newcastle,NEW,DEF
639,50,11,0,True,2025-09-20T14:00:00Z,1,3,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-51,1108,0,51,639,20,2,Bastien,Meupiyou Menadjou,Meupiyou,Wolves,WOL,11,Leeds,LEE,DEF
639,60,18,0,False,2025-09-27T19:00:00Z,1,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-46,1067,0,46,639,20,2,Bastien,Meupiyou Menadjou,Meupiyou,Wolves,WOL,18,Spurs,TOT,DEF
639,70,6,0,True,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-34,1033,0,34,639,20,2,Bastien,Meupiyou Menadjou,Meupiyou,Wolves,WOL,6,Brighton,BHA,DEF
639,78,17,0,False,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-39,995,0,39,639,20,2,Bastien,Meupiyou Menadjou,Meupiyou,Wolves,WOL,17,Sunderland,SUN,DEF
640,7,13,0,True,2025-08-16T16:30:00Z,0,4,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,107124,0,0,640,20,2,Pedro,Cardoso de Lima,Pedro Lima,Wolves,WOL,13,Man City,MCI,DEF
640,12,4,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-4309,116753,4789,9098,640,20,2,Pedro,Cardoso de Lima,Pedro Lima,Wolves,WOL,4,Bournemouth,BOU,DEF
640,30,9,0,True,2025-08-30T14:00:00Z,2,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-9079,110169,2559,11638,640,20,2,Pedro,Cardoso de Lima,Pedro Lima,Wolves,WOL,9,Everton,EVE,DEF
640,39,15,0,False,2025-09-13T14:00:00Z,1,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-18113,92526,574,18687,640,20,2,Pedro,Cardoso de Lima,Pedro Lima,Wolves,WOL,15,Newcastle,NEW,DEF
640,50,11,0,True,2025-09-20T14:00:00Z,1,3,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-10763,82473,0,10763,640,20,2,Pedro,Cardoso de Lima,Pedro Lima,Wolves,WOL,11,Leeds,LEE,DEF
640,60,18,0,False,2025-09-27T19:00:00Z,1,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-7602,75057,0,7602,640,20,2,Pedro,Cardoso de Lima,Pedro Lima,Wolves,WOL,18,Spurs,TOT,DEF
640,70,6,0,True,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-5036,70307,0,5036,640,20,2,Pedro,Cardoso de Lima,Pedro Lima,Wolves,WOL,6,Brighton,BHA,DEF
640,78,17,0,False,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-4682,65764,0,4682,640,20,2,Pedro,Cardoso de Lima,Pedro Lima,Wolves,WOL,17,Sunderland,SUN,DEF
641,7,13,0,True,2025-08-16T16:30:00Z,0,4,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,145880,0,0,641,20,2,Alfie,Pond,Pond,Wolves,WOL,13,Man City,MCI,DEF
641,12,4,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-5889,157576,6143,12032,641,20,2,Alfie,Pond,Pond,Wolves,WOL,4,Bournemouth,BOU,DEF
641,30,9,0,True,2025-08-30T14:00:00Z,2,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-12341,147145,2731,15072,641,20,2,Alfie,Pond,Pond,Wolves,WOL,9,Everton,EVE,DEF
641,39,15,0,False,2025-09-13T14:00:00Z,1,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-9017,141357,1928,10945,641,20,2,Alfie,Pond,Pond,Wolves,WOL,15,Newcastle,NEW,DEF
641,50,11,0,True,2025-09-20T14:00:00Z,1,3,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-5750,136580,1452,7202,641,20,2,Alfie,Pond,Pond,Wolves,WOL,11,Leeds,LEE,DEF
641,60,18,0,False,2025-09-27T19:00:00Z,1,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,-289,139962,6588,6877,641,20,2,Alfie,Pond,Pond,Wolves,WOL,18,Spurs,TOT,DEF
641,70,6,0,True,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,20237,171226,27932,7695,641,20,2,Alfie,Pond,Pond,Wolves,WOL,6,Brighton,BHA,DEF
641,78,17,0,False,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,10786,183315,20037,9251,641,20,2,Alfie,Pond,Pond,Wolves,WOL,17,Sunderland,SUN,DEF
642,7,13,1,True,2025-08-16T16:30:00Z,0,4,1,False,8,0,0,0,0,0,0,0,0,0,0,0,3,3.0,10.3,0.0,1.3,0,0,1,1,0.0,0.0,0.02,0.02,0.19,60,0,15472,0,0,642,20,3,Hwang,Hee-chan,Hee Chan,Wolves,WOL,13,Man City,MCI,MID
