Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance Gls,Performance Ast,Performance PK,Performance PKatt,Performance Sh,Performance SoT,Performance CrdY_x,Performance CrdR_x,Performance Touches,Performance Tkl,Performance Int_x,Performance Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries_x,Carries PrgC_x,Take-Ons Att_x,Take-Ons Succ_x,Report,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att_y,Take-Ons Succ_y,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries_y,Carries TotDist,Carries PrgDist,Carries PrgC_y,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance CrdY_y,Performance CrdR_y,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int_y,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,team,player_name,player_id
2025-08-16,Sat,Matchweek 1,Away,L 0–3,Burnley,Tottenham,Y,CB,90,0,0,0,0,1,1,0,0,35,0,1,2,0.0,0.0,0.0,0,0,18,23,78.3,0,12,0,0,0,Match Report,18,23,78.3,245,127,12,13,92.3,4,6,66.7,1,2,50.0,0,0.0,0.0,0,0,0,0,0,23,22,1,1,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,23,10,2,1,35,0,0,,0,,12,20,3,0,0,0,2,0,16,0,0,0,0,0,0,0,2,0.0,2,2,1,1,1,1,6,0,0,0,0,1,1,0,0,1,0,0,0,0,2,3,1,75.0,Burnley,Maxime-Esteve,1a066e69
2025-08-23,Sat,Matchweek 2,Home,W 2–0,Burnley,Sunderland,Y,CB,82,0,0,0,0,0,0,0,0,71,1,1,1,0.0,0.0,0.0,0,0,56,61,91.8,8,46,1,0,0,Match Report,56,61,91.8,1016,351,22,23,95.7,31,31,100.0,2,6,33.3,0,0.0,0.0,0,7,0,0,8,61,61,0,0,0,1,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,7,33,38,0,0,71,0,0,,0,,46,190,122,1,0,0,0,0,51,0,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,6,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,100.0,Burnley,Maxime-Esteve,1a066e69
2025-08-30,Sat,Matchweek 3,Away,L 2–3,Burnley,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,28,1,1,2,0.0,0.0,0.0,1,0,16,20,80.0,3,10,0,0,0,Match Report,16,20,80.0,338,139,5,7,71.4,9,11,81.8,2,2,100.0,0,0.0,0.0,0,1,0,0,3,20,19,1,1,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28,7,16,10,2,1,28,0,0,,0,,10,25,6,0,0,0,0,1,14,0,1,1,0,0,1,0,0,,0,2,1,1,1,2,5,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,3,25.0,Burnley,Maxime-Esteve,1a066e69
2025-09-14,Sun,Matchweek 4,Home,L 0–1,Burnley,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,32,0,1,3,0.0,0.0,0.0,0,0,12,16,75.0,0,4,0,0,0,Match Report,12,16,75.0,174,108,6,7,85.7,3,4,75.0,1,3,33.3,0,0.0,0.0,0,1,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,21,11,0,0,32,0,0,,0,,4,7,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,1,3,3,0,1,1,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,50.0,Burnley,Maxime-Esteve,1a066e69
2025-08-16,Sat,Matchweek 1,Away,L 0–3,Burnley,Tottenham,Y,FW,73,0,0,0,0,2,0,0,0,21,0,0,0,0.2,0.2,0.4,3,0,12,13,92.3,2,10,1,2,2,Match Report,12,13,92.3,169,36,7,8,87.5,2,2,100.0,2,2,100.0,0,0.4,0.0,2,1,0,0,2,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,21,2,2,8,11,3,21,2,2,100.0,0,0.0,10,41,29,1,1,0,4,0,15,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,3,2,3,0,0,0,0,0,0,1,4,5,44.4,Burnley,Lyle-Foster,f84a807c
2025-08-23,Sat,Matchweek 2,Home,W 2–0,Burnley,Sunderland,Y,FW,85,0,0,0,0,0,0,0,0,27,2,0,0,0.0,0.0,0.0,1,0,12,20,60.0,1,16,2,1,1,Match Report,12,20,60.0,187,33,5,8,62.5,5,8,62.5,1,1,100.0,0,0.0,0.0,0,0,0,0,1,20,20,0,0,0,0,0,0,0,0,0,0,12,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,10,16,2,27,1,1,100.0,0,0.0,16,66,35,2,2,1,2,3,20,8,2,2,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,2,0,0,0,3,1,5,16.7,Burnley,Lyle-Foster,f84a807c
2025-08-30,Sat,Matchweek 3,Away,L 2–3,Burnley,Manchester Utd,Y,FW,90,1,0,0,0,1,1,1,0,34,1,0,1,0.5,0.5,0.0,0,0,11,21,52.4,0,21,0,0,0,Match Report,11,21,52.4,119,5,7,8,87.5,2,5,40.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,21,21,0,0,0,0,2,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,22,12,4,34,0,0,,0,,21,81,3,0,0,0,5,4,24,7,1,1,0,1,0,0,0,,0,1,1,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,4,4,3,57.1,Burnley,Lyle-Foster,f84a807c
2025-09-14,Sun,Matchweek 4,Home,L 0–1,Burnley,Liverpool,Y,FW,85,0,0,0,0,0,0,0,0,19,2,0,0,0.0,0.0,0.0,1,0,3,13,23.1,0,9,0,0,0,Match Report,3,13,23.1,22,4,2,4,50.0,0,2,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19,3,10,5,4,0,19,0,0,,0,,9,61,3,0,1,1,1,1,8,1,2,2,2,0,0,0,1,0.0,1,0,0,0,0,2,4,0,0,0,0,2,1,0,0,0,2,0,0,0,3,1,9,10.0,Burnley,Lyle-Foster,f84a807c
2025-08-16,Sat,Matchweek 1,Away,L 0–3,Burnley,Tottenham,Y*,CM,90,0,0,0,0,0,0,0,0,47,3,3,0,0.0,0.0,0.2,8,0,31,38,81.6,3,22,0,0,0,Match Report,31,38,81.6,648,277,13,14,92.9,10,12,83.3,8,9,88.9,0,0.2,0.3,5,6,0,0,3,38,32,5,4,1,0,1,0,1,0,0,0,31,1,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,47,1,6,33,9,0,47,0,0,,0,,22,62,8,0,1,0,1,1,27,0,3,1,2,1,0,1,4,25.0,3,0,0,0,3,6,2,0,0,0,0,0,1,0,1,3,1,0,0,0,4,0,1,0.0,Burnley,Josh-Cullen,f6d7d690
2025-08-23,Sat,Matchweek 2,Home,W 2–0,Burnley,Sunderland,Y*,DM,90,1,1,0,0,1,1,0,0,69,1,0,2,0.1,0.1,0.6,3,1,50,62,80.6,4,35,2,0,0,Match Report,50,62,80.6,763,161,28,30,93.3,16,21,76.2,4,9,44.4,1,0.6,0.2,1,6,0,0,4,62,59,3,3,1,0,1,0,0,0,0,0,50,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,69,2,12,43,14,3,69,0,0,,0,,35,90,38,2,1,1,1,0,46,1,1,0,0,1,0,0,1,0.0,1,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,3,0.0,Burnley,Josh-Cullen,f6d7d690
